sku,name,brand,price,special_price,url,image,discount
21297SH3F38C55GS,Ultraboost 5 Shoes,ADIDAS,Rp 3.000.000,Rp 2.400.000,https://www.zalora.co.id/p/adidas-ultraboost-5-shoes-grey-4983730,https://dynamic.zacdn.com/-FGdJqQBbiZPRQWmn4TH4msvkLM=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/adidas-6442-0373894-1.jpg,20% OFF
7503CSHA8E8801GS,Downshifter 13 Shoes,Nike,Rp 899.000,,https://www.zalora.co.id/p/nike-downshifter-13-shoes-grey-4904364,https://dynamic.zacdn.com/invSYt7a4qbtIF7WPAMmGd_R-k8=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/nike-2865-4634094-1.jpg,
9B12BSHC92EB9EGS,Interact Run EasyOn Shoes,Nike,Rp 1.199.000,Rp 959.200,https://www.zalora.co.id/p/nike-interact-run-easyon-shoes-black-4674375,https://dynamic.zacdn.com/SorgRjdncsDw4C8P_6b4AdQaIJ8=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/nike-5702-5734764-1.jpg,20% OFF
B06B6SH7DD08EAGS,Winflo 11 Road Running Shoes,Nike,Rp 1.549.000,Rp 1.316.650,https://www.zalora.co.id/p/nike-winflo-11-road-running-shoes-grey-4904286,https://dynamic.zacdn.com/rJFyfSt6kA0pqu8qoF8HYhqHdiQ=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/nike-5285-6824094-1.jpg,15% OFF
B5398SHE67129BGS,680 Running Performance Shoes,New Balance,Rp 1.599.000,,https://www.zalora.co.id/p/new-balance-680-running-performance-shoes-blue-5038616,https://dynamic.zacdn.com/PK_ZhfFVHKU0SlqEL9aZ8kmy65M=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/new-balance-4652-6168305-1.jpg,
8B2DESH68315D1GS,910 Nineten Kishi Run Flow Sepatu Lari - Ungu/Merah/kuning,910,Rp 799.900,,https://www.zalora.co.id/p/910-910-nineten-kishi-run-flow-sepatu-lari-ungu-merah-kuning-lilac-purple-purple-4685608,https://dynamic.zacdn.com/pfwTJAVq_nDAhDOBNsa5jADHXJM=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/910-2601-8065864-1.jpg,
CC0D3SH80C00B4GS,PAULMAY - Sepatu Slip On Running Pria Go Walk - Grey,PAULMAY,Rp 599.000,Rp 195.670,https://www.zalora.co.id/p/paulmay-paulmay-sepatu-slip-on-running-pria-go-walk-grey-grey-4737984,https://dynamic.zacdn.com/Z3sPzNym_1biSH35fLLfJayjHKw=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/paulmay-0059-4897374-1.jpg,67% OFF
ADE3ESH01CAD1CGS,910 Nineten Kenzo Run 1.0 Sepatu running - Biru/Merah/Putih,910,Rp 549.900,Rp 529.900,https://www.zalora.co.id/p/910-910-nineten-kenzo-run-1-0-sepatu-running-biru-merah-putih-blue-3927467,https://dynamic.zacdn.com/LNCSc2WtrOkHguiY1w_9-gRZIyM=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/910-4602-7647293-1.jpg,4% OFF
90D54SH7359FE9GS,Quick Jogger Shoes,Reebok,Rp 799.000,Rp 639.200,https://www.zalora.co.id/p/reebok-quick-jogger-shoes-multi-4892341,https://dynamic.zacdn.com/0YUxPc0hdP4kNLOpnA9jE5HPa2Q=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/reebok-7911-1432984-1.jpg,20% OFF
F76A1SH46B5CD7GS,Vomero 18 Road Running Shoes,Nike,Rp 2.249.000,,https://www.zalora.co.id/p/nike-vomero-18-road-running-shoes-black-4904694,https://dynamic.zacdn.com/WiPHAaTyvL1LVHtNljXQdf0_Bxs=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/nike-8610-4964094-1.jpg,
F58FESHDC69D6FGS,Zig Dynamica 5,Reebok,Rp 1.299.000,Rp 1.039.200,https://www.zalora.co.id/p/reebok-zig-dynamica-5-navy-4863722,https://dynamic.zacdn.com/aYTdtzUHDIbDJfxFaXaBrZFyrIg=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/reebok-9533-2273684-1.jpg,20% OFF
5C801SHD72C2CCGS,Nike Run Swift 3,Nike,Rp 1.129.000,Rp 1.016.100,https://www.zalora.co.id/p/nike-nike-run-swift-3-multi-4820951,https://dynamic.zacdn.com/gB12Q6zp-SYjMcaZDr3W7ETQb5U=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/nike-3120-1590284-1.jpg,10% OFF
03323SH337D7D8GS,Go Run Supersonic Max,Skechers,Rp 1.299.000,Rp 909.300,https://www.zalora.co.id/p/skechers-go-run-supersonic-max-black-4863697,https://dynamic.zacdn.com/BaLFA-zEQqbdodxqIkpnO9tuBf4=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/skechers-9015-7963684-1.jpg,30% OFF
3F08ESH4F8A988GS,BRODO - Running Shoes Active Krakatau Full Black,Brodo,Rp 665.000,Rp 509.000,https://www.zalora.co.id/p/brodo-brodo-running-shoes-active-krakatau-full-black-black-4708928,https://dynamic.zacdn.com/PmTxzwpZxPqo43cl2p_X4NaC2g0=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/brodo-6638-8298074-1.jpg,23% OFF
CD8FFSH7CE506CGS,Winflo 11 Shoes,Nike,Rp 1.549.000,Rp 1.239.200,https://www.zalora.co.id/p/nike-winflo-11-shoes-black-4432583,https://dynamic.zacdn.com/zOMETF8Ea__BZb0l3dk_ZlLF5oU=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/nike-7610-3852344-1.jpg,20% OFF
4559DSH2F902E5GS,Run Defy Road Running Shoes,Nike,Rp 809.000,,https://www.zalora.co.id/p/nike-run-defy-road-running-shoes-white-4904925,https://dynamic.zacdn.com/tKzqYVYZA7Qi_UQ2hWGMLbQrWmM=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/nike-3887-5294094-1.jpg,
2024CSH8D92893GS,Ultrarun 5 Running Shoes,ADIDAS,Rp 1.300.000,,https://www.zalora.co.id/p/adidas-ultrarun-5-running-shoes-multi-5012107,https://dynamic.zacdn.com/Q85tju_dXvVeWK1grAP1S28EpbE=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/adidas-5810-7012105-1.jpg,
21AB3SHC3421D9GS,Eagle Sepatu Lari Shadowrun - BIRU/ORANYE,Eagle,Rp 469.900,,https://www.zalora.co.id/p/eagle-eagle-sepatu-lari-shadowrun-biru-oranye-4641468,https://dynamic.zacdn.com/8qO2o5yRQ0gvZQB_BJxqAD-Lc9c=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/eagle-4622-8641464-1.jpg,
6095FSHF1BC1DFGS,ASICS Men Noosa Tri 16 Standard-1011B872.004,ASICS,Rp 1.999.000,,https://www.zalora.co.id/p/asics-asics-men-noosa-tri-16-standard-1011b872-004-multi-5106036,https://dynamic.zacdn.com/xncZifxADSxoyUU5qwQz-9yaHeY=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/asics-4299-6306015-1.jpg,
938E8SHB5253A3GS,Max Cushioning Glide-Step,Skechers,Rp 1.599.000,Rp 1.119.300,https://www.zalora.co.id/p/skechers-max-cushioning-glide-step-white-4875901,https://dynamic.zacdn.com/U5VEQwondzH8vFHd1M9lf339S44=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/skechers-9832-1095784-1.jpg,30% OFF
98235SH6A3B28CGS,Tracefinder Trail Running,ADIDAS,Rp 1.205.000,,https://www.zalora.co.id/p/adidas-tracefinder-trail-running-black-5099629,https://dynamic.zacdn.com/Y4c1fHQ2H7CK87ibHcijuNEsIYA=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/adidas-1179-9269905-1.jpg,
323E6SHD0466D2GS,910 Nineten Kishi Run Flow Sepatu Lari - Hitam/Jingga/Merah,910,Rp 799.900,,https://www.zalora.co.id/p/910-910-nineten-kishi-run-flow-sepatu-lari-hitam-jingga-merah-lilac-purple-purple-4685620,https://dynamic.zacdn.com/XYi7p8MKj2oi5AhtMrjsfRm6srY=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/910-2711-0265864-1.jpg,
4C4F9SHEB9216CGS,Quest 6 Men's Road Running Shoes,Nike,Rp 1.199.000,Rp 1.079.100,https://www.zalora.co.id/p/nike-quest-6-men-s-road-running-shoes-grey-4976445,https://dynamic.zacdn.com/wFYPCxNEQ-BVsocml-WXNfvfW0E=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/nike-2055-5446794-1.jpg,10% OFF
118C5SHE602881GS,Adizero SL 2,ADIDAS,Rp 2.000.000,,https://www.zalora.co.id/p/adidas-adizero-sl-2-black-4983625,https://dynamic.zacdn.com/4IWzjAYVNqTRpxCrrb4F4c9_BlA=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/adidas-2611-5263894-1.jpg,
F7235SH1837496GS,Pegasus 41 Men's Road Running Shoes,Nike,Rp 2.099.000,,https://www.zalora.co.id/p/nike-pegasus-41-men-s-road-running-shoes-grey-4904266,https://dynamic.zacdn.com/PCWXvARTl6MHXd1CDk6Y28xrjIY=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/nike-0835-6624094-1.jpg,
2FD77SH13950F1GS,910nineten TAKASHI RUN 1.5 sepatu lari - Hijau/Orange/Hijau tosca,910,Rp 729.900,,https://www.zalora.co.id/p/910-910nineten-takashi-run-1-5-sepatu-lari-hijau-orange-hijau-tosca-green-orange-4295721,https://dynamic.zacdn.com/MkYB1Yp3mODOjoT9YEGuzifKbGc=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/910-4422-1275924-1.jpg,
534FBSH74BD6A8GS,Cole Haan Man 5.Zerøgrand Monk Strap Running Shoe - Sepatu Pria (Putih),Cole Haan,Rp 3.799.000,,https://www.zalora.co.id/p/cole-haan-cole-haan-man-5-zerogrand-monk-strap-running-shoe-sepatu-pria-putih-white-3930236,https://dynamic.zacdn.com/0Pzf9Ahy3bqR3Bd1zaiiIlSjN14=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/cole-haan-6164-6320393-1.jpg,
84A5FSHE948477GS,520,New Balance,Rp 1.299.000,Rp 1.039.200,https://www.zalora.co.id/p/new-balance-520-multi-4863370,https://dynamic.zacdn.com/LuBTL3PIggqe4w9OnqfB3HGNkgA=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/new-balance-0319-0733684-1.jpg,20% OFF
CCEE8SHF940031GS,Quest 6 Running Shoes,Nike,Rp 1.199.000,Rp 959.200,https://www.zalora.co.id/p/nike-quest-6-running-shoes-black-4788142,https://dynamic.zacdn.com/7oZh4lugnMrCcWDthFMdtLiEHPY=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/nike-4033-2418874-1.jpg,20% OFF
59E62SH7EAE058GS,BRODO - Running Shoes Active Inizio White Blue,Brodo,Rp 649.000,Rp 454.090,https://www.zalora.co.id/p/brodo-brodo-running-shoes-active-inizio-white-blue-white-5092138,https://dynamic.zacdn.com/UnzF4Rb0ObO2-UApJIi6-qDttsw=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/brodo-6165-8312905-1.jpg,30% OFF
AE925SHE9C5FF8GS,Escape 4 Running Shoes,Under Armour,Rp 1.599.000,Rp 1.279.200,https://www.zalora.co.id/p/under-armour-escape-4-running-shoes-black-5000189,https://dynamic.zacdn.com/yc0Oamecrhagv_Gvv_RX0CplNsw=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/under-armour-4049-9810005-1.jpg,20% OFF
50FB9SHCB3B29AGS,Cloudswift 3 Running Shoes,On,Rp 2.700.000,,https://www.zalora.co.id/p/on-cloudswift-3-running-shoes-multi-4604214,https://dynamic.zacdn.com/K7lMQP3MjibSwA3jY7NM8vtdbGg=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/on-3633-4124064-1.jpg,
6A335SH826EFB4GS,Runfalcon 5 Running Shoes,ADIDAS,Rp 850.000,,https://www.zalora.co.id/p/adidas-runfalcon-5-running-shoes-black-4493745,https://dynamic.zacdn.com/v2HE_u1bAzQmecpqF8gVT7jpxGE=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/adidas-5496-5473944-1.jpg,
F145FSH3041D01GS,Rogue 5 Men's Running Shoes,Under Armour,Rp 1.059.000,Rp 953.100,https://www.zalora.co.id/p/under-armour-rogue-5-men-s-running-shoes-grey-5013309,https://dynamic.zacdn.com/w03hAQi70XOfIeLNSoBfeVh_6VM=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/under-armour-6997-9033105-1.jpg,10% OFF
2FF73SHC03D64AGS,Pureboost 5 Climacool Shoes,ADIDAS,Rp 2.400.000,,https://www.zalora.co.id/p/adidas-pureboost-5-climacool-shoes-black-4983212,https://dynamic.zacdn.com/jHjtSpXeTmH5TmkkFN9CYSrrP14=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/adidas-6546-2123894-1.jpg,
730FDSH5693784GS,ASICS Men Gel-Kayano 31 Standard -1011B867.022,ASICS,Rp 2.499.000,Rp 1.749.300,https://www.zalora.co.id/p/asics-asics-men-gel-kayano-31-standard-1011b867-022-multi-4881363,https://dynamic.zacdn.com/hJI1oqM5xnJT8PjzD-T1NSoIX4Y=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/asics-5008-3631884-1.jpg,30% OFF
4CE4ASH8336710GS,ASICS Men Ahq Gel-Excite 11 Standard-1011C080.401,ASICS,Rp 1.399.000,,https://www.zalora.co.id/p/asics-asics-men-ahq-gel-excite-11-standard-1011c080-401-multi-4996607,https://dynamic.zacdn.com/9DZ0HS8Ob_TAlCKPHHePXFFa0L0=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/asics-7160-7066994-1.jpg,
F4A7BSHD8812B2GS,Sonic 7 Running Shoes,Under Armour,Rp 2.099.000,Rp 1.679.200,https://www.zalora.co.id/p/under-armour-sonic-7-running-shoes-white-5000174,https://dynamic.zacdn.com/6j5QwoVqjDWCnib00RBGFwd1C9Y=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/under-armour-4031-4710005-1.jpg,20% OFF
E102BSHFFFD8BBGS,910 Nineten Kenzo Run Sepatu running - Abu/Kuning/Putih,910,Rp 549.900,Rp 529.900,https://www.zalora.co.id/p/910-910-nineten-kenzo-run-sepatu-running-abu-kuning-putih-grey-3927208,https://dynamic.zacdn.com/vqtS1Oxesu3eO36uD0pjM8IxQzw=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/910-9249-8027293-1.jpg,4% OFF
63185SH56F249BGS,ASICS Unisex Lyte Classic Standard -1203A611.020,ASICS,Rp 1.399.000,Rp 1.147.180,https://www.zalora.co.id/p/asics-asics-unisex-lyte-classic-standard-1203a611-020-multi-4951100,https://dynamic.zacdn.com/ztF-2qNDhBEncHAurwCqNj5jpHI=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/asics-2971-0011594-1.jpg,18% OFF
B4502SH1D5A82BGS,Revolution 6 Next Nature,Nike,Rp 799.000,Rp 759.050,https://www.zalora.co.id/p/nike-revolution-6-next-nature-black-3073517,https://dynamic.zacdn.com/d5pkHqsMJhSD-cOzKTm_q1FA0uw=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/nike-4163-7153703-1.jpg,5% OFF
C9B83SH151D365GS,Infinite Men's Running Shoes,Under Armour,Rp 1.599.000,,https://www.zalora.co.id/p/under-armour-infinite-men-s-running-shoes-blue-5013336,https://dynamic.zacdn.com/tUl7oQAi5bk8M2x3xt-KVQfGFIo=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/under-armour-6913-6333105-1.jpg,
6D4C2SHEF2F795GS,ASICS Unisex Gel-Nyc 2055 Standard -1203A542.102,ASICS,Rp 2.099.000,Rp 1.721.180,https://www.zalora.co.id/p/asics-asics-unisex-gel-nyc-2055-standard-1203a542-102-multi-4951226,https://dynamic.zacdn.com/MrxfvGIlvfCZap0vMAXqyoZE5Ls=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/asics-3303-6221594-1.jpg,18% OFF
D5000SH1983F17GS,Run Swift 3 Shoes,Nike,Rp 1.129.000,,https://www.zalora.co.id/p/nike-run-swift-3-shoes-grey-4005669,https://dynamic.zacdn.com/v-t9hEzLQDhx5IkVFhfUEVXJNno=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/nike-8172-9665004-1.jpg,
CCE56SH883FC4EGS,Charged Verssert 2 Running Shoes,Under Armour,Rp 1.059.000,,https://www.zalora.co.id/p/under-armour-charged-verssert-2-running-shoes-white-4774968,https://dynamic.zacdn.com/z6ofio1GP78kY2N6lKQtgE-x2Y4=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/under-armour-4844-8694774-1.jpg,
91E20SH4E54F9EGS,PUMA Softride Enzo NXT Men's Running Shoes,PUMA,Rp 1.299.000,,https://www.zalora.co.id/p/puma-puma-softride-enzo-nxt-men-s-running-shoes-black-5092404,https://dynamic.zacdn.com/NncxrjK4rdLJVQUYbc9E79JwypU=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/puma-1658-4042905-1.jpg,
1DF35SH11609F0GS,Ultraboost 5 Shoes,ADIDAS,Rp 3.000.000,,https://www.zalora.co.id/p/adidas-ultraboost-5-shoes-green-4794297,https://dynamic.zacdn.com/NvSwJm51WapLmpstOEIlSaeGD14=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/adidas-7910-7924974-1.jpg,
B36FCSHE53AD47GS,Air Max Bia Men's Shoes,Nike,Rp 1.399.000,Rp 1.259.100,https://www.zalora.co.id/p/nike-air-max-bia-men-s-shoes-black-4976047,https://dynamic.zacdn.com/wzIjBE_3gr9Ft4a65SYyVMq8Vek=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/nike-2065-7406794-1.jpg,10% OFF
6F6B0SHF1990DCGS,PUMA Enzo 2 Men's Running Shoes,PUMA,Rp 1.299.000,Rp 1.130.130,https://www.zalora.co.id/p/puma-puma-enzo-2-men-s-running-shoes-4987652,https://dynamic.zacdn.com/ZHkZMLOMBOGC4HtMKnB_28h7l-4=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/puma-3048-2567894-1.jpg,13% OFF
D5C66SH74B5674GS,PAULMAY - Sepatu Sneakers Running Pria Furano Grey,PAULMAY,Rp 399.000,Rp 195.670,https://www.zalora.co.id/p/paulmay-paulmay-sepatu-sneakers-running-pria-furano-grey-grey-4811621,https://dynamic.zacdn.com/OR2MBCVmBDeRfWw_NRAbrV6DSx4=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/paulmay-2374-1261184-1.jpg,51% OFF
E6413SH4C0590EGS,Run Defy Road Running Shoes,Nike,Rp 809.000,Rp 647.200,https://www.zalora.co.id/p/nike-run-defy-road-running-shoes-black-4904661,https://dynamic.zacdn.com/HzoQtlFwcKibHK2vYhRqOP0Gr78=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/nike-0945-1664094-1.jpg,20% OFF
AE384SHAA0CD49GS,ASICS Men Novablast 5 Standard-1011B974.750,ASICS,Rp 2.099.000,,https://www.zalora.co.id/p/asics-asics-men-novablast-5-standard-1011b974-750-multi-5042146,https://dynamic.zacdn.com/in-9HgVVMGeeY4mEa6GLPdosT9k=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/asics-1257-6412405-1.jpg,
5D37DSHD0615B0GS,Juniper Trail 3 Trail Running Shoes,Nike,Rp 1.299.000,,https://www.zalora.co.id/p/nike-juniper-trail-3-trail-running-shoes-navy-4999938,https://dynamic.zacdn.com/Nl5CFLUlQEcdcAb8mxIfpDuKzzs=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/nike-7576-8399994-1.jpg,
F26FESH1077223GS,Run Swift 3 Road Running Shoes,Nike,Rp 1.209.000,Rp 1.088.100,https://www.zalora.co.id/p/nike-run-swift-3-road-running-shoes-white-4975931,https://dynamic.zacdn.com/WxU1Qqkmdl2SJ6huwFKkpZtRE1Y=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/nike-1857-1395794-1.jpg,10% OFF
B1132SH3CFC7CCGS,V5 RNR,Nike,Rp 1.399.000,,https://www.zalora.co.id/p/nike-v5-rnr-red-4976039,https://dynamic.zacdn.com/MXvykNN4zol511m5tmztRAl3Ank=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/nike-6694-9306794-1.jpg,
07B21SH7B762FDGS,BRODO - Running Shoes Active Venturi White Blue Orange,Brodo,Rp 730.000,Rp 554.190,https://www.zalora.co.id/p/brodo-brodo-running-shoes-active-venturi-white-blue-orange-blue-4955534,https://dynamic.zacdn.com/jD58saTYn34Jx3XyFuIqsnAioCQ=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/brodo-3030-4355594-1.jpg,24% OFF
17357SH6443FB5GS,Duramo Speed 2 Running Shoes,ADIDAS,Rp 1.400.000,,https://www.zalora.co.id/p/adidas-duramo-speed-2-running-shoes-black-4794209,https://dynamic.zacdn.com/bdeAPe3uyhhtoKbBNE7nX6rdzCY=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/adidas-6693-9024974-1.jpg,
0D77DSHD8B8005GS,Air Max Bia Men's Shoes,Nike,Rp 1.399.000,Rp 1.259.100,https://www.zalora.co.id/p/nike-air-max-bia-men-s-shoes-black-4976688,https://dynamic.zacdn.com/aC2uFbq18yawQzzxTYH2jqfKlao=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/nike-2057-8866794-1.jpg,10% OFF
B5589SHC76AED8GS,Supernova Stride 2 Running Shoes,ADIDAS,Rp 1.900.000,,https://www.zalora.co.id/p/adidas-supernova-stride-2-running-shoes-white-4983375,https://dynamic.zacdn.com/1CYoWLvXBcHeqQa9qfIQ41tW2E4=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/adidas-5771-5733894-1.jpg,
EF8D0SHE1406B6GS,ASICS Men Gel-Nimbus 26 Standard -1011B794.001,ASICS,Rp 2.499.000,,https://www.zalora.co.id/p/asics-asics-men-gel-nimbus-26-standard-1011b794-001-multi-4508640,https://dynamic.zacdn.com/WolVQTO7Xy611sLL-KJViXFcqkk=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/asics-3134-0468054-1.jpg,
903EFSH5F945B8GS,Essential Runner Shoes,Under Armour,Rp 1.059.000,,https://www.zalora.co.id/p/under-armour-essential-runner-shoes-5000177,https://dynamic.zacdn.com/mPnEQoGJLq86CRMuD8AbMXkjOXM=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/under-armour-1557-7710005-1.jpg,
12949SH3F8B93AGS,Downshifter 12 Men's Road Running Shoes,Nike,Rp 819.000,,https://www.zalora.co.id/p/nike-downshifter-12-men-s-road-running-shoes-grey-3837262,https://dynamic.zacdn.com/p0EsBWlQZydguuz-toZsABr91SQ=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/nike-5574-2627383-1.jpg,
D23A3SHB664EBEGS,Pureboost 5 Running Shoes,ADIDAS,Rp 2.100.000,Rp 1.890.000,https://www.zalora.co.id/p/adidas-pureboost-5-running-shoes-blue-4983307,https://dynamic.zacdn.com/RqduZHtXqFgz7ceYDKV1jUvxqtE=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/adidas-6575-7033894-1.jpg,10% OFF
F57A2SH5B1D4ECGS,Supernova Stride 2 Running Shoes,ADIDAS,Rp 1.900.000,Rp 1.425.000,https://www.zalora.co.id/p/adidas-supernova-stride-2-running-shoes-white-4793832,https://dynamic.zacdn.com/2Mq3XHWEzwyF-EjoxdpWfwgdJxs=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/adidas-5541-2383974-1.jpg,25% OFF
8E4F1SH4F3E589GS,Run Swift 3 Road Running Shoes,Nike,Rp 1.129.000,Rp 1.016.100,https://www.zalora.co.id/p/nike-run-swift-3-road-running-shoes-white-4904393,https://dynamic.zacdn.com/ttIzfs86CxG_oHmvlO0SBKD78mc=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/nike-3562-3934094-1.jpg,10% OFF
CA8A6SH3E455BEGS,Cole Haan Man 5.Zerøgrand Monk Strap Running Shoe - Sepatu Pria (Hitam),Cole Haan,Rp 3.799.000,,https://www.zalora.co.id/p/cole-haan-cole-haan-man-5-zerogrand-monk-strap-running-shoe-sepatu-pria-hitam-black-3930495,https://dynamic.zacdn.com/JRUFov3K5jpfIc0FZ8ldU-2-qtw=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/cole-haan-6147-5940393-1.jpg,
C59E2SH9F3A206GS,Speed Swift Men's Running Shoes,Under Armour,Rp 1.059.000,Rp 1.006.050,https://www.zalora.co.id/p/under-armour-speed-swift-men-s-running-shoes-red-4997267,https://dynamic.zacdn.com/Wpk5bYJTFGK1enu4E0SFEB60T-U=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/under-armour-7030-7627994-1.jpg,5% OFF
44FCBSHA306F57GS,Duramo Sl2 M,ADIDAS,Rp 900.000,,https://www.zalora.co.id/p/adidas-duramo-sl2-m-white-4968757,https://dynamic.zacdn.com/nIug74izy4Wga8FLDh0y6oZgu6Y=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/adidas-5078-7578694-1.jpg,
63B8CSHA1353BCGS,Eagle Sepatu Lari Eterna - HITAM/ABU TUA,Eagle,Rp 329.900,,https://www.zalora.co.id/p/eagle-eagle-sepatu-lari-eterna-hitam-abu-tua-4929573,https://dynamic.zacdn.com/RHoRJyI1qZW_RbkT_5WBUYm1c3c=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/eagle-3639-3759294-1.jpg,
27613SHA6FDD58GS,Run Swift 3 Road Running Shoes,Nike,Rp 1.129.000,Rp 1.016.100,https://www.zalora.co.id/p/nike-run-swift-3-road-running-shoes-grey-4904569,https://dynamic.zacdn.com/7yUwTZWo3ktlk4NQlQzSOz-BVSQ=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/nike-2476-9654094-1.jpg,10% OFF
D43DDSHAC4980FGS,Ultraboost 1.0 Men'S Running Shoes,ADIDAS,Rp 3.000.000,Rp 2.400.000,https://www.zalora.co.id/p/adidas-ultraboost-1-0-men-s-running-shoes-black-3859509,https://dynamic.zacdn.com/X-UJkZdH6Xdy6g0ygRdVNdSFJdE=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/adidas-2094-9059583-1.jpg,20% OFF
CC778SHA23632AGS,adidas Switch Fwd 2 Running Shoes,ADIDAS,Rp 2.400.000,,https://www.zalora.co.id/p/adidas-adidas-switch-fwd-2-running-shoes-grey-4942991,https://dynamic.zacdn.com/yQw30jUDhXBZkutftTYm2Dg5wm0=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/adidas-5500-1992494-1.jpg,
F32FASH3B373D4GS,Cloudsurfer Next Running Shoes,On,Rp 2.500.000,,https://www.zalora.co.id/p/on-cloudsurfer-next-running-shoes-white-4619813,https://dynamic.zacdn.com/7eBPJXXMiFuqNYLz-f62TWyfAvY=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/on-9716-3189164-1.jpg,
